epoch,train_loss,train_rmse_temp,val_loss,val_rmse_temp,loss_c_prior_train,loss_c_prior_val,c_zon_j_per_k,czon_lr
59,0.7198314368724823,0.8476850390434265,0.48375535011291504,0.6954121589660645,0.00043864348845090717,0.0004494476306717843,541356.25,0.001
60,0.7189879417419434,0.847713977098465,0.48373520374298096,0.695393979549408,0.0004530812439043075,0.000464040320366621,541541.1875,0.001
61,0.7181642353534698,0.847211480140686,0.4837157726287842,0.6953762769699097,0.00046773221401963383,0.00047886616084724665,541726.125,0.001
62,0.7173551917076111,0.8461883962154388,0.4836971163749695,0.6953590512275696,0.00048263736243825406,0.0004939674981869757,541911.375,0.001
63,0.716515839099884,0.8463007807731628,0.4836793839931488,0.695342481136322,0.00049775475054048,0.0005091741913929582,542095.6875,0.001
64,0.7156995534896851,0.8458400964736938,0.48366236686706543,0.6953263878822327,0.0005130407516844571,0.0005246113869361579,542279.75,0.001
65,0.7148710787296295,0.8449332416057587,0.4836461842060089,0.6953107714653015,0.0005284918879624456,0.000540234730578959,542463.0,0.001
66,0.714089959859848,0.8437051475048065,0.4836307466030121,0.6952956914901733,0.0005442170659080148,0.0005561323487199843,542647.375,0.001
67,0.7132678925991058,0.8443540632724762,0.48361602425575256,0.6952810883522034,0.0005601499869953841,0.0005721692577935755,542830.875,0.001
68,0.7124262452125549,0.8438930511474609,0.48360228538513184,0.6952671408653259,0.0005761752545367926,0.0005882952827960253,543012.5,0.001
69,0.7116378545761108,0.8425103724002838,0.4835893213748932,0.6952536702156067,0.0005923571588937193,0.0006046923226676881,543194.5625,0.001
70,0.7108668982982635,0.8429262638092041,0.4835768938064575,0.6952405571937561,0.0006088574591558427,0.0006213622982613742,543377.5625,0.001
71,0.7100795209407806,0.8424980044364929,0.4835653305053711,0.6952279806137085,0.0006255842454265803,0.0006382588762789965,543560.5625,0.001
72,0.7092534005641937,0.8406225144863129,0.48355454206466675,0.6952159404754639,0.0006424649036489427,0.0006552357226610184,543741.875,0.001
73,0.7084963321685791,0.8414830565452576,0.48354440927505493,0.6952043175697327,0.0006595462618861347,0.000672534282784909,543924.3125,0.001
74,0.7076947689056396,0.8410125374794006,0.4835350811481476,0.6951932311058044,0.0006768513994757086,0.000689907930791378,544105.8125,0.001
75,0.7068927884101868,0.8399515450000763,0.4835265576839447,0.6951826810836792,0.0006942550535313785,0.0007074523600749671,544286.25,0.001
76,0.7061346173286438,0.8399576544761658,0.4835187792778015,0.6951726078987122,0.0007118797802831978,0.0007252685027197003,544467.375,0.001
77,0.7053561210632324,0.8392361402511597,0.4835115671157837,0.6951628923416138,0.0007297511328943074,0.0007432541460730135,544648.1875,0.001
78,0.7045891284942627,0.8391837775707245,0.4835052788257599,0.6951537728309631,0.0007477918697986752,0.0007614601054228842,544828.9375,0.001
79,0.703813374042511,0.8383541703224182,0.48349955677986145,0.6951450109481812,0.0007660264091100544,0.0007798330625519156,545009.25,0.001
80,0.703058272600174,0.8383030593395233,0.4834946393966675,0.6951367855072021,0.0007844807696528733,0.0007984250551089644,545189.875,0.001
81,0.7022684514522552,0.8378326892852783,0.4834904372692108,0.6951290965080261,0.000803073460701853,0.0008171270601451397,545369.125,0.001
82,0.7015266716480255,0.8365067541599274,0.48348698019981384,0.6951218247413635,0.0008218568400479853,0.0008361006621271372,545548.9375,0.001
83,0.7007712721824646,0.836420863866806,0.483484148979187,0.6951149702072144,0.0008408848952967674,0.0008552362560294569,545728.5625,0.001
84,0.6999933123588562,0.8352204859256744,0.48348212242126465,0.6951086521148682,0.0008599906577728689,0.0008744755759835243,545907.0,0.001
85,0.6992732584476471,0.8359916508197784,0.48348066210746765,0.6951026916503906,0.0008793680754024535,0.0008940429543145001,546086.5625,0.001
86,0.6985234618186951,0.8353711366653442,0.4834800362586975,0.6950972676277161,0.0008989610360004008,0.0009137691813521087,546265.8125,0.001
87,0.6977595090866089,0.8350682556629181,0.4834800064563751,0.6950922608375549,0.000918712088605389,0.0009335940703749657,546444.0625,0.001
88,0.6970401108264923,0.8346839547157288,0.4834807515144348,0.695087730884552,0.0009386194869875908,0.0009536906145513058,546623.0625,0.001
89,0.696295291185379,0.8342396318912506,0.48348215222358704,0.6950836181640625,0.0009587696986272931,0.0009740011882968247,546801.6875,0.001
90,0.6955378353595734,0.833739846944809,0.4834841787815094,0.6950799822807312,0.0009790740732569247,0.0009943452896550298,546979.0625,0.001
91,0.6948050856590271,0.8331940770149231,0.48348692059516907,0.6950767636299133,0.0009994707652367651,0.0010148996952921152,547156.1875,0.001
92,0.6940863728523254,0.8329026699066162,0.48349037766456604,0.6950740218162537,0.0010200777323916554,0.00103566434700042,547333.6875,0.001
93,0.6933625638484955,0.832187831401825,0.4834943413734436,0.6950716376304626,0.0010408949456177652,0.0010565773118287325,547511.125,0.001
94,0.6926239132881165,0.8320139050483704,0.4834991693496704,0.6950697302818298,0.001061829156242311,0.001077699358575046,547687.6875,0.001
95,0.6918939054012299,0.8315732181072235,0.4835044741630554,0.6950682401657104,0.0010829718667082489,0.001098840613849461,547863.6875,0.001
96,0.6911859214305878,0.8302291035652161,0.4835105538368225,0.6950672268867493,0.0011041962425224483,0.0011203150497749448,548039.9375,0.001
97,0.6904919743537903,0.8297132551670074,0.48351728916168213,0.6950666308403015,0.0011257546721026301,0.0011419971706345677,548216.9375,0.001
98,0.6897538304328918,0.8302672803401947,0.4835246205329895,0.6950663924217224,0.0011474243365228176,0.001163757056929171,548392.5625,0.001
99,0.6890580952167511,0.829751580953598,0.48353269696235657,0.6950666904449463,0.001169268216472119,0.0011857879580929875,548568.625,0.001
100,0.6883390843868256,0.8292831182479858,0.4835413694381714,0.6950673460960388,0.0011913179187104106,0.001207892899401486,548743.9375,0.001
101,0.6876140832901001,0.8274826407432556,0.4835505783557892,0.695068359375,0.001213407434988767,0.001230068039149046,548918.125,0.001
102,0.6869479715824127,0.8283399343490601,0.48356056213378906,0.6950699090957642,0.0012357000960037112,0.0012525800848379731,549093.75,0.001
103,0.6862295269966125,0.8277751505374908,0.48357105255126953,0.6950717568397522,0.0012582293711602688,0.0012751598842442036,549268.25,0.001
104,0.6855262815952301,0.8276174068450928,0.4835822284221649,0.6950740814208984,0.0012808255851268768,0.0012978727463632822,549442.125,0.001
105,0.6848430335521698,0.8270187973976135,0.48359403014183044,0.6950767636299133,0.001303588564042002,0.0013208554591983557,549616.3125,0.001
106,0.684155136346817,0.8266229927539825,0.4836064875125885,0.6950799226760864,0.0013266215100884438,0.0013439698377624154,549790.5,0.001
107,0.6834674179553986,0.8250795602798462,0.4836195409297943,0.6950834393501282,0.001349786063656211,0.001367284799925983,549964.4375,0.001
108,0.6827681660652161,0.8258681297302246,0.4836331009864807,0.6950873136520386,0.0013730803038924932,0.0013905868399888277,550137.4375,0.001
109,0.6820928156375885,0.8240590393543243,0.48364734649658203,0.6950916647911072,0.001396467152517289,0.0014141574501991272,550310.5,0.001
110,0.6814223527908325,0.8251590132713318,0.4836622476577759,0.6950963735580444,0.0014201233279891312,0.001437926315702498,550483.875,0.001
