epoch,train_loss,train_rmse_temp,val_loss,val_rmse_temp,loss_power_train,loss_power_val,loss_c_prior_train,loss_c_prior_val,loss_temp_reg_train,loss_temp_reg_val,loss_rollout_train,loss_rollout_val,loss_rollout_val_teacher,loss_rollout_val_mixed,rollout_rmse_train,rollout_rmse_val,rollout_rmse_val_teacher,rollout_rmse_val_mixed,loss_rollout_val_free,rollout_rmse_val_free,rollout_free_run_ratio,selection_metric,selection_metric_name,c_zon_j_per_k,temp_scale,temp_bias_c,power_scale,power_bias_w,backbone_lr,calib_lr
51,0.13971990603022277,0.2276029004715383,0.10650008544325829,0.20614060759544373,0.0865832339040935,0.06712500751018524,0.002440392505377531,0.002440392505377531,0.00028568853213073453,0.00028654231573455036,0.1562412071507424,0.12456236779689789,0.042069029062986374,0.12456236779689789,0.3903894340619445,0.35293394327163696,0.20510736107826233,0.35293394327163696,0.2415878176689148,0.4915158450603485,0.41346153846153844,0.4915158450603485,val_rollout_rmse_free,441269.40625,0.9946054220199585,-0.005558176431804895,1.0186917781829834,0.5941870212554932,0.0,0.0005
52,0.1377725899219513,0.22522188071161509,0.10917067155241966,0.20283299684524536,0.08739941439125687,0.06712368130683899,0.002440392505377531,0.002440392505377531,0.00028765621573256794,0.000289096322376281,0.15283910906873643,0.13260874152183533,0.04078661650419235,0.13260874152183533,0.3864125767722726,0.3641548454761505,0.20195697247982025,0.3641548454761505,0.257820725440979,0.5077605247497559,0.4230769230769231,0.5077605247497559,val_rollout_rmse_free,441269.40625,0.9940281510353088,-0.006009513512253761,1.0188279151916504,0.6041608452796936,0.0,0.0005
53,0.1404759653378278,0.223675939720124,0.11115396395325661,0.21202325820922852,0.09002940868958831,0.06712333112955093,0.002440392505377531,0.002440392505377531,0.0002891470912800287,0.00028903523343615234,0.1579633781220764,0.1289500892162323,0.0444754958152771,0.1289500892162323,0.3929342906922102,0.3590961992740631,0.21089214086532593,0.3590961992740631,0.2397056668996811,0.4895974397659302,0.4326923076923077,0.4895974397659302,val_rollout_rmse_free,441269.40625,0.9944060444831848,-0.0054917726665735245,1.0188145637512207,0.6105313301086426,0.0,0.0005
54,0.1383756808936596,0.22260771691799164,0.10763729736208916,0.20685452222824097,0.08785908517893404,0.06711752712726593,0.002440392505377531,0.002440392505377531,0.00028948527869943064,0.0002898301463574171,0.15287929098121822,0.12624672055244446,0.04232070967555046,0.12624672055244446,0.3866257267072797,0.35531213879585266,0.2057199776172638,0.35531213879585266,0.23206649720668793,0.4817328155040741,0.4423076923076923,0.4817328155040741,val_rollout_rmse_free,441269.40625,0.9946514368057251,-0.005396480206400156,1.0198558568954468,0.6211771965026855,0.0,0.0005
55,0.13854789035394788,0.22105582850053906,0.11784034222364426,0.2146982103586197,0.08901963650714606,0.06712283939123154,0.002440392505377531,0.002440392505377531,0.00029102548887749435,0.00029055753839202225,0.1553841505665332,0.1400398463010788,0.045621611177921295,0.1400398463010788,0.3898895801976323,0.37421897053718567,0.21359215676784515,0.37421897053718567,0.2545470595359802,0.5045265555381775,0.4519230769230769,0.5045265555381775,val_rollout_rmse_free,441269.40625,0.9949895143508911,-0.0048841447569429874,1.0186221599578857,0.6321180462837219,0.0,0.0005
56,0.15257352450862527,0.23909158445894718,0.10647198185324669,0.2035769522190094,0.08757634554058313,0.06712189316749573,0.002440392505377531,0.002440392505377531,0.00029170129346312024,0.000292239390546456,0.15326411626301706,0.12660646438598633,0.041023604571819305,0.12660646438598633,0.3860772689804435,0.3558180332183838,0.20254284143447876,0.3558180332183838,0.22645312547683716,0.47587090730667114,0.46153846153846156,0.47587090730667114,val_rollout_rmse_free,441269.40625,0.9947799444198608,-0.005017372779548168,1.0187137126922607,0.6396150588989258,0.0,0.0005
57,0.15160393877886236,0.22678663581609726,0.11628055199980736,0.20777100324630737,0.08988871751353145,0.06711583584547043,0.002440392505377531,0.002440392505377531,0.0002929186493929592,0.0002935072116088122,0.16733603598549962,0.14277295768260956,0.0427778922021389,0.14277295768260956,0.4017408909276128,0.3778530955314636,0.20682817697525024,0.3778530955314636,0.25501230359077454,0.5049874186515808,0.47115384615384615,0.5049874186515808,val_rollout_rmse_free,441269.40625,0.9948035478591919,-0.0051008895970880985,1.0197913646697998,0.651448667049408,0.0,0.0005
58,0.13956707622855902,0.22366396943107247,0.11174499243497849,0.20837590098381042,0.08903777494560927,0.0671248659491539,0.002440392505377531,0.002440392505377531,0.0002946634294858086,0.0002954348747152835,0.1556753027252853,0.13319842517375946,0.04299850016832352,0.13319842517375946,0.38930985797196627,0.3649635910987854,0.20736080408096313,0.3649635910987854,0.2306143343448639,0.4802232086658478,0.4807692307692308,0.4802232086658478,val_rollout_rmse_free,441269.40625,0.994501531124115,-0.005113460589200258,1.0178039073944092,0.6622110605239868,0.0,0.0005
59,0.13876234623603523,0.22467200458049774,0.10769633203744888,0.19957755506038666,0.08897338784299791,0.0671130046248436,0.002440392505377531,0.002440392505377531,0.00029678886858164333,0.0002986095496453345,0.1544992362614721,0.1322792023420334,0.03945516049861908,0.1322792023420334,0.38963742833584547,0.36370208859443665,0.19863322377204895,0.36370208859443665,0.22874340415000916,0.4782712757587433,0.49038461538461536,0.4782712757587433,val_rollout_rmse_free,441269.40625,0.993985652923584,-0.005636659916490316,1.020073413848877,0.6733461022377014,0.0,0.0005
60,0.1396858694497496,0.22581654461100698,0.10916566848754883,0.20518815517425537,0.08662701374851167,0.06712065637111664,0.002440392505377531,0.002440392505377531,0.0002985123373946408,0.00029882515082135797,0.15713170473463833,0.13067610561847687,0.04168888181447983,0.13067610561847687,0.3926057852804661,0.36149150133132935,0.2041785567998886,0.36149150133132935,0.2196633219718933,0.46868252754211426,0.5,0.46868252754211426,val_rollout_rmse_free,441269.40625,0.9941195249557495,-0.005418024957180023,1.018406867980957,0.6810092329978943,0.0,0.0005
