epoch,train_loss,train_rmse_temp,val_loss,val_rmse_temp,loss_c_prior_train,loss_c_prior_val,c_zon_j_per_k,czon_lr
49,3.021215959028764,1.7362105954777112,2.8755838871002197,1.6941455602645874,0.053628965986497475,0.054548755288124084,669434.875,0.001
50,3.0045780340830484,1.7312647826743848,2.8657782077789307,1.6911957263946533,0.05542218752882697,0.05635018274188042,672000.875,0.001
51,2.990714167103623,1.7271749684304902,2.8561410903930664,1.6882904767990112,0.0572256724717039,0.05816155672073364,674549.25,0.001
52,2.97887507351962,1.723786585258715,2.8466243743896484,1.685415506362915,0.05904500434796015,0.05999036878347397,677091.625,0.001
53,2.975165504397768,1.7225771203185574,2.8371999263763428,1.682562232017517,0.060880441783052505,0.06184132397174835,679635.375,0.001
54,2.955131761955492,1.7165831435810437,2.827907085418701,1.6797430515289307,0.0627380580161557,0.06370595842599869,682169.4375,0.001
55,2.960346221923828,1.7181911504629888,2.818732976913452,1.676953911781311,0.06461578810756857,0.06558656692504883,684696.5625,0.001
56,2.951295672040997,1.715517268036351,2.8095881938934326,1.6741678714752197,0.06651393753109557,0.06750047951936722,687241.25,0.001
57,2.9338970112078115,1.7104798772118308,2.8005361557006836,1.6714043617248535,0.06844348934563724,0.06943437457084656,689785.6875,0.001
58,2.9298994107679888,1.7090041673544683,2.791672468185425,1.6686928272247314,0.07036783704251955,0.07136653363704681,692302.25,0.001
59,2.908062371340665,1.702739665002534,2.782911539077759,1.6660072803497314,0.07230802151289853,0.07331488281488419,694814.3125,0.001
60,2.900190071626143,1.7003059062090786,2.774264335632324,1.663351058959961,0.07426799901507118,0.07527638971805573,697318.625,0.001
61,2.8949705109451758,1.6987468871203335,2.7657299041748047,1.66072416305542,0.07623611932451074,0.07724946737289429,699814.5,0.001
62,2.887275955893777,1.6965932701573228,2.7572760581970215,1.6581170558929443,0.07821458103981885,0.07924163341522217,702310.9375,0.001
63,2.870012463945331,1.6913073821501299,2.748905658721924,1.655530333518982,0.0802190001263763,0.08125155419111252,704807.0,0.001
64,2.8609028874021587,1.6885936079603252,2.740626335144043,1.6529666185379028,0.08223137372370923,0.08327673375606537,707299.875,0.001
65,2.856953815980391,1.6873373732422337,2.7325048446655273,1.650446891784668,0.0842522992329164,0.08530009537935257,709768.6875,0.001
66,2.8498622865387886,1.6851435538494226,2.7244343757629395,1.6479380130767822,0.08628419786691666,0.08734718710184097,712245.75,0.001
67,2.840891614104762,1.6825970555796768,2.7163987159729004,1.645435094833374,0.08835078843615272,0.08942197263240814,714735.5625,0.001
68,2.8288680856878106,1.6788705479015003,2.70851469039917,1.6429744958877563,0.09042831939278227,0.09149399399757385,717201.6875,0.001
69,2.8184115597696016,1.675698706597993,2.7006964683532715,1.6405298709869385,0.09250232351548744,0.09358450025320053,719670.375,0.001
70,2.817616253188162,1.6754314176964038,2.6929709911346436,1.6381093263626099,0.09460087346308159,0.09568621963262558,722132.75,0.001
71,2.8073706699140146,1.672329685904763,2.6853129863739014,1.6357054710388184,0.0967121957377954,0.0978047251701355,724596.5,0.001
72,2.7917509801460034,1.6674089793002966,2.6777405738830566,1.6333239078521729,0.09883414976524585,0.09993556886911392,727055.5625,0.001
73,2.7940526875582608,1.6679063312935107,2.6702463626861572,1.6309624910354614,0.1009720353917642,0.10207901149988174,729511.8125,0.001
74,2.791289871389216,1.6669666297508008,2.66282057762146,1.6286180019378662,0.1031269600445574,0.10423842817544937,731968.1875,0.001
75,2.773023157408743,1.661741032744899,2.655505418777466,1.6263041496276855,0.10528489450613658,0.10640053451061249,734410.3125,0.001
76,2.7684719634778574,1.6602240439617273,2.6482656002044678,1.6240099668502808,0.10745155066251755,0.10857415199279785,736849.25,0.001
77,2.745579401652018,1.6531301953575828,2.641075849533081,1.6217272281646729,0.10963700463374455,0.11076784133911133,739293.375,0.001
78,2.7472603899059873,1.6537395571217393,2.6340298652648926,1.6194859743118286,0.11181852740771843,0.11295077949762344,741710.5,0.001
79,2.740757111347083,1.6516321030530063,2.627016067504883,1.6172508001327515,0.11402076415040276,0.11515825241804123,744138.125,0.001
80,2.735243573333278,1.6499716332464507,2.6199705600738525,1.6150014400482178,0.11625970629128543,0.11740930378437042,746598.75,0.001
81,2.7277472886172207,1.6475460168087122,2.6131114959716797,1.6128075122833252,0.11848832666873932,0.11963530629873276,749015.875,0.001
82,2.719689029635805,1.6450688008106116,2.6062774658203125,1.6106175184249878,0.12072312560948459,0.12188553810119629,751445.5625,0.001
83,2.6982345653302744,1.6385073011571711,2.5994553565979004,1.6084274053573608,0.12299967895854604,0.1241668164730072,753892.6875,0.001
84,2.6950793338544443,1.6374274311643657,2.592805862426758,1.6062887907028198,0.12525698745792563,0.1264224499464035,756299.0,0.001
85,2.697674512863159,1.6380511377796982,2.586164951324463,1.6041491031646729,0.1275395674235893,0.1287086457014084,758723.5,0.001
86,2.6810037728511924,1.6329762610522183,2.5795798301696777,1.6020233631134033,0.12982501812053449,0.13100913166999817,761148.8125,0.001
87,2.6672009193536006,1.6285403641787441,2.5731143951416016,1.5999326705932617,0.13211134121273505,0.1333000361919403,763550.75,0.001
88,2.674505074818929,1.6308364615295872,2.566664218902588,1.597843050956726,0.1344205750660463,0.13561782240867615,765967.9375,0.001
89,2.6610363830219614,1.6266588911865696,2.560255765914917,1.5957632064819336,0.1367542545000712,0.13795346021652222,768390.5,0.001
90,2.651580507105047,1.6236426360679395,2.5539233684539795,1.5937044620513916,0.13909022555206763,0.14029403030872345,770804.9375,0.001
91,2.6421887079874673,1.620583339170976,2.5476951599121094,1.5916759967803955,0.14142472093755548,0.14262764155864716,773200.1875,0.001
92,2.6364884304277822,1.6188316056222627,2.5415005683898926,1.589654803276062,0.1437691951339895,0.1449805051088333,775602.8125,0.001
93,2.6364161029006494,1.6187141411232226,2.5353291034698486,1.5876376628875732,0.14614025074424167,0.1473570019006729,778017.0625,0.001
94,2.6274504228071733,1.6161457227938103,2.5292720794677734,1.585654377937317,0.14849625302083563,0.14972108602523804,780406.875,0.001
95,2.6122892697652182,1.6111732757452764,2.523228168487549,1.583672046661377,0.15088307180187918,0.15211142599582672,782811.5,0.001
96,2.611967339660182,1.6109945196093935,2.5172932147979736,1.5817219018936157,0.153255151979851,0.15448994934558868,785192.9375,0.001
97,2.605733806436712,1.6090207822395093,2.5113892555236816,1.5797786712646484,0.1556472611246687,0.15688693523406982,787581.5625,0.001
98,2.5988824295275137,1.6067686406048862,2.505523443222046,1.5778446197509766,0.1580589720697114,0.1593000888824463,789974.75,0.001
99,2.593985738176288,1.605227979746732,2.499682903289795,1.5759154558181763,0.1604765256245931,0.16173318028450012,792377.6875,0.001
100,2.598009405714093,1.6062205668651697,2.493925094604492,1.5740103721618652,0.16290413881793167,0.16416308283805847,794766.3125,0.001
101,2.584768736001217,1.6020203648191509,2.4881441593170166,1.5720943212509155,0.16536392226363672,0.1666344702243805,797184.6875,0.001
102,2.5763410293694697,1.5994471022576997,2.4824273586273193,1.570196270942688,0.16784394735639746,0.16910940408706665,799596.1875,0.001
103,2.564239516402736,1.5954188650304622,2.476824998855591,1.5683330297470093,0.17030269765492642,0.17156623303890228,801979.0,0.001
104,2.550383307717063,1.5909446983626394,2.471285820007324,1.5664875507354736,0.17274916217182623,0.17402487993240356,804354.3125,0.001
105,2.5577358404795327,1.5934853409275864,2.4658055305480957,1.5646586418151855,0.1752094698674751,0.17648738622665405,806723.625,0.001
106,2.5584134622053667,1.5935261105046128,2.460296869277954,1.5628172159194946,0.17770922996781088,0.17899303138256073,809124.375,0.001
107,2.5397773511482007,1.5875058860489817,2.454841375350952,1.560990333557129,0.1802123902422009,0.18150494992733002,811521.75,0.001
108,2.5362062815463906,1.5865061246987544,2.449455976486206,1.559183955192566,0.182725318905079,0.18401473760604858,813907.625,0.001
109,2.5355955615188135,1.5859997742103809,2.4441282749176025,1.5573937892913818,0.18523102050477808,0.18652774393558502,816286.9375,0.001
110,2.5202050136797354,1.5811786145874949,2.438833713531494,1.5556118488311768,0.18775662057327502,0.18905530869960785,818670.75,0.001
111,2.5295297810525605,1.5840646642627139,2.4335598945617676,1.5538338422775269,0.190288143176021,0.19160239398479462,821064.375,0.001
112,2.507889090162335,1.5771649100563743,2.428339958190918,1.5520710945129395,0.1928422058170492,0.19415391981601715,823452.6875,0.001
113,2.5076119538509483,1.5769283627018784,2.4231479167938232,1.5503147840499878,0.19540377999797012,0.19672147929668427,825847.25,0.001
114,2.5115223797884854,1.5780406034354009,2.4180405139923096,1.548584222793579,0.1979583908211101,0.19927608966827393,828221.6875,0.001
115,2.4992098302552193,1.5741472280386724,2.4129388332366943,1.546852707862854,0.20052196356383237,0.20185746252536774,830612.375,0.001
116,2.4806165911934595,1.5680503050486247,2.4079079627990723,1.5451422929763794,0.20310213258772186,0.20443303883075714,832988.75,0.001
117,2.4777842218225654,1.5672043381315288,2.4029181003570557,1.5434430837631226,0.20568394660949707,0.207016259431839,835364.3125,0.001
118,2.475468295993227,1.5664539662274448,2.397988796234131,1.5417617559432983,0.20825688631245584,0.20959734916687012,837729.4375,0.001
119,2.472478584809737,1.56526784102122,2.393054485321045,1.5400757789611816,0.2108624694925366,0.2122102528810501,840115.75,0.001
120,2.459732756470189,1.5609607660409175,2.388152599334717,1.538398265838623,0.21348166465759277,0.2148340344429016,842505.0625,0.001
